mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_delta_1,mfcc_delta_2,mfcc_delta_3,mfcc_delta_4,mfcc_delta_5,mfcc_delta_6,mfcc_delta_7,mfcc_delta_8,mfcc_delta_9,mfcc_delta_10,mfcc_delta_11,mfcc_delta_12,mfcc_delta_13,mfcc_delta_14,mfcc_delta_15,mfcc_delta_16,mfcc_delta_17,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,spectral_centroid,zero_crossing_rate,Person,Language,Augmentation
-1.0,0.2768354117870331,-0.11604360491037369,0.07798205316066742,-0.09958137571811676,0.03602894768118858,-0.07005920261144638,-0.009911845438182354,-0.05379926413297653,-0.025951307266950607,-0.044647734612226486,-0.031261149793863297,-0.03253009915351868,-0.015652144327759743,-0.04280131682753563,-0.03755652904510498,-0.02470523677766323,1.05127240246361e-09,-0.0001980700617423281,0.00023688239161856472,0.0003673454048112035,-3.0965358746470883e-05,-0.00013654849317390472,-0.0002914165088441223,5.770237112301402e-05,9.182022040477023e-05,0.0003182975051458925,0.00017843472596723586,-2.642870276758913e-05,0.00017888846923597157,8.71214215294458e-05,1.1860964150400832e-05,3.0886255899531534e-06,0.00013342997408472002,0.4443754255771637,0.40706565976142883,0.27464544773101807,0.262676864862442,0.30746835470199585,0.2346261739730835,0.21603670716285706,0.2672707438468933,0.3100878894329071,0.31170618534088135,0.3051416575908661,0.3978322446346283,20.447463687566678,19.37877383538372,19.352188888229502,18.384785422896105,20.017524608174337,19.634872428406325,59.783273376894506,2243.3090082938324,0.12794384057971014,MariamB,German,time_shift
-1.0,0.277249813079834,-0.11593278497457504,0.0782516598701477,-0.09977182000875473,0.03659452497959137,-0.07036618143320084,-0.009838341735303402,-0.05400336906313896,-0.025777824223041534,-0.04466152563691139,-0.03126489371061325,-0.032520391047000885,-0.015569156967103481,-0.04272279515862465,-0.03760923072695732,-0.02474510669708252,1.05127240246361e-09,0.0003493918338790536,-0.00034775646054185927,-0.0001887583057396114,-0.00017116517119575292,0.0002101625723298639,-4.3442680180305615e-05,-6.151732122816611e-06,-2.285481787112076e-05,-0.00023563671857118607,-0.00019544064707588404,-0.00013565822155214846,-1.7009764633257873e-05,3.196041870978661e-05,3.214871685486287e-05,-5.584899554378353e-05,-0.00011155603715451434,0.4325953423976898,0.4616555869579315,0.3188774883747101,0.2441362589597702,0.3037905991077423,0.26616281270980835,0.20554077625274658,0.24823763966560364,0.28143975138664246,0.32572412490844727,0.2964475750923157,0.37433433532714844,20.81250167640996,19.75316798015988,19.52875043408191,18.513675265178755,19.904292830240735,19.604450821501327,59.73379241298844,2245.174631813472,0.12786835748792272,MariamB,German,time_shift
-1.0,0.2454775869846344,-0.07544004172086716,0.03495234251022339,-0.07973570376634598,0.0449882447719574,-0.07521908730268478,0.01189464796334505,-0.034536655992269516,-0.009956578724086285,-0.04013312608003616,-0.03939594700932503,-0.02644643746316433,-0.01024337112903595,-0.018059255555272102,-0.016477664932608604,-0.013900895603001118,1.4039571727408884e-09,-0.0012613451108336449,1.3574476724897977e-05,6.970993854338303e-05,-0.0002400205994490534,-0.00016521818179171532,0.0005122857983224094,-0.00035678630229085684,-0.0002194154221797362,1.4274904060584959e-05,0.00012579909525811672,0.00013311656948644668,0.00013544713146984577,9.37318109208718e-05,0.00010509612184250727,0.000139245530590415,0.0002457454102113843,0.5047788023948669,0.3586350977420807,0.2983768582344055,0.3686901330947876,0.3885849714279175,0.2727503478527069,0.24946030974388123,0.3493417501449585,0.45781758427619934,0.5213633179664612,0.4703470468521118,0.5567224025726318,21.579364156341356,15.081348298056817,16.42133853423224,16.85268168256736,17.87455072675922,17.355867485856628,61.57537838919843,2328.229883548314,0.14690020161290324,MariamB,German,original
-1.0,0.22164009511470795,-0.06774769723415375,0.03155142068862915,-0.07194575667381287,0.040702369064092636,-0.06769923865795135,0.01086839847266674,-0.031151488423347473,-0.009038538672029972,-0.03620642423629761,-0.035535410046577454,-0.023771950975060463,-0.009488299489021301,-0.016128050163388252,-0.014945468865334988,-0.012553511187434196,1.4039571727408884e-09,-0.0011503191199153662,4.581770554068498e-06,7.066294347168878e-05,-0.000233280414249748,-0.00014484114944934845,0.0004636441881302744,-0.0003263587423134595,-0.0002025971916737035,1.1657502909656614e-05,0.00010981915693264455,0.00012072252866346389,0.00012421920837368816,8.36713079479523e-05,9.447496267966926e-05,0.00012635394523385912,0.00022376066772267222,0.5047786831855774,0.35863515734672546,0.2983769178390503,0.3686901330947876,0.3885849714279175,0.2727503776550293,0.24946030974388123,0.3493417799472809,0.4578174352645874,0.521363377571106,0.47034701704978943,0.5567222833633423,21.57935857207243,15.08134806897397,16.42133835795154,16.852681324511313,17.874550707508476,17.355868937580556,61.49766382220954,2328.229883686305,0.14690020161290324,MariamB,German,volume
-1.0,0.07499888699556718,0.01813096826544267,-0.005204821177810459,-0.012964019352225884,0.0013314488435847275,-0.020123900319612475,-0.009442696152778455,-0.011063524359676022,-0.011919411874517588,-0.0238763136809889,-0.02891100444698737,-0.014149579426575293,-0.005814468570529916,-0.007840311331387694,-0.009494147571527176,-0.009558383109873846,6.447580594794372e-18,-0.0003624748730908744,-0.0002166070901147125,-7.977260927908229e-06,0.0003097748079118378,-4.299995231375054e-05,-8.919051724111572e-06,-0.000253967393263478,-0.0002460466770839122,0.00016430268879466005,8.511659979656206e-05,5.887604934888931e-05,0.00017530656114093715,8.288967377621266e-05,9.465416472044485e-05,-0.00010480600495165153,-9.726739332245568e-05,0.6008103137341487,0.5110797942613992,0.47012195395615647,0.5192466021239494,0.5278236648533313,0.43378127150941187,0.40056723118621035,0.4640313495054412,0.5475799022852883,0.5884770998218247,0.5738356260206632,0.6571124785463127,11.85523762200223,14.326106787796629,14.872645024065461,14.80480298589566,14.490214390675849,14.133911642756148,13.915019152759124,4670.143688037666,0.34498172883064515,MariamB,German,noise
-1.0,0.2524999678134918,-0.07772211730480194,0.035954516381025314,-0.0820317193865776,0.046245865523815155,-0.07744275778532028,0.012190564535558224,-0.035534657537937164,-0.010225123725831509,-0.04129064455628395,-0.04053482413291931,-0.027238722890615463,-0.010455220937728882,-0.01863592304289341,-0.016925858333706856,-0.014297629706561565,1.4039571727408884e-09,-0.001293483655899763,1.6431606127298437e-05,6.91762616042979e-05,-0.00024149080854840577,-0.00017132105131167918,0.0005265235668048263,-0.00036558392457664013,-0.00022420553432311863,1.507201977801742e-05,0.00013060308992862701,0.0001367284858133644,0.00013868921087123454,9.670811414252967e-05,0.00010822458716575056,0.0001429984695278108,0.000252134253969416,0.5047786831855774,0.3586351275444031,0.2983769476413727,0.3686900734901428,0.3885849714279175,0.2727503478527069,0.24946030974388123,0.3493417501449585,0.45781758427619934,0.5213633179664612,0.4703468978404999,0.5567224025726318,21.57935265978991,15.081348415769313,16.42133896455288,16.852681631842785,17.874550139853508,17.35586717528922,61.54586562639949,2328.229883179433,0.14690020161290324,MariamB,German,volume
-1.0,0.29917728900909424,-0.08954392373561859,0.07909569889307022,-0.08191081136465073,0.02905137464404106,-0.06773950159549713,0.018372703343629837,-0.05696716159582138,-0.030511464923620224,-0.056070923805236816,-0.025738734751939774,-0.03582089766860008,-0.009127230383455753,-0.04539928957819939,-0.03606179729104042,-0.011629541404545307,1.8134447277162735e-09,7.861835911171511e-05,0.0007174156489782035,-0.0003566573723219335,0.0001355659478576854,5.7081364502664655e-05,0.00020491536997724324,-0.00020535265502985567,7.390134851448238e-05,-0.00023561179114039987,-0.00012013965169899166,3.3066444302676246e-05,0.00013944742386229336,0.00019983164384029806,-0.00025585826369933784,-0.00017952267080545425,2.2856596842757426e-05,0.3160528540611267,0.2198353111743927,0.22573833167552948,0.27574023604393005,0.3302147090435028,0.20749302208423615,0.14165398478507996,0.21358832716941833,0.3178462088108063,0.322338730096817,0.3809460997581482,0.4620439112186432,22.24519899552236,19.928704833627275,19.30043800817019,18.365813313423747,18.590095724646925,18.63232842024515,60.630967441809325,2057.865861926749,0.0994140625,MariamB,German,original
-1.0,0.27348658442497253,-0.08994673192501068,0.07311493158340454,-0.08533282577991486,0.028635786846280098,-0.0714695155620575,0.021184777840971947,-0.059351544827222824,-0.027761032804846764,-0.05530659109354019,-0.02107490971684456,-0.033351048827171326,-0.00869565736502409,-0.04129593446850777,-0.03383374959230423,-0.011071098037064075,1.5655637897182828e-09,0.0001888058613985777,0.0005496696103364229,-0.00047509759315289557,6.591592682525516e-05,-6.50224246783182e-05,1.8710283256950788e-05,-0.000227109354455024,3.1332932849181816e-05,-0.00010503477096790448,-4.542683200270403e-06,-3.411556099308655e-05,2.514135530873318e-06,0.00015356412041001022,-0.00019334717944730073,-0.00010000533075071871,1.4675593774882145e-05,0.3948116600513458,0.22511081397533417,0.22119486331939697,0.22587203979492188,0.27265188097953796,0.24716581404209137,0.13372445106506348,0.12245701253414154,0.24502582848072052,0.32297810912132263,0.3612353205680847,0.44021323323249817,22.65415723650974,21.2139304540713,20.75660206301494,19.27443402976213,19.732911826781926,19.74179605904977,60.851800152341696,2059.2686600847915,0.10222642198741007,MariamB,German,time_stretch
-1.0,0.25998160243034363,-0.0827990248799324,0.05846388265490532,-0.0808599665760994,0.02198340930044651,-0.06802927702665329,0.01824130304157734,-0.07107925415039062,-0.025893788784742355,-0.060845065861940384,-0.010026025585830212,-0.035254351794719696,-0.009926843456923962,-0.06271641701459885,-0.012578900903463364,-0.03542149066925049,1.8134447277162735e-09,0.0002558104461058974,0.0007463519577868283,-0.00045008925371803343,0.0001884662633528933,-5.8495596022112295e-05,0.00015730736777186394,-0.0002813242026604712,0.0001142346445703879,-0.00020202698942739516,0.00013077128096483648,9.460889850743115e-05,0.00018509852816350758,-1.5311967217712663e-05,-0.0002617329591885209,3.246693086111918e-05,-9.806372690945864e-05,0.459291934967041,0.43993711471557617,0.21461310982704163,0.22495345771312714,0.24448786675930023,0.31123223900794983,0.2669743299484253,0.13522614538669586,0.12856851518154144,0.22329077124595642,0.2972949147224426,0.3460415005683899,23.760844950291492,20.54281615104072,20.78227140990081,20.037476367540584,19.570123333622032,19.360252462077337,62.103258234510506,2195.43316091589,0.1152587890625,MariamB,German,pitch_shift
-1.0,0.1539551606637426,0.019568032041475267,0.01241157780831087,-0.016003305536986964,-0.011590013628655032,-0.01909472454456559,-0.011209367879520305,-0.02916483224774521,-0.037284049341572915,-0.037704997990542034,-0.03190417549211973,-0.018660791560449103,-0.01743325796710042,-0.0337471003945767,-0.03046976231132729,-0.017839210799852564,5.2923588519833186e-18,-0.00025781674256762015,0.00040522697220687817,0.0001646723064762773,-1.771588952463561e-05,2.4357311816440345e-05,0.0002065350062358584,-4.7337991400763585e-05,-7.654213144736952e-05,-0.00022070124188674253,-0.00020499652737194195,-0.0001456359497530847,8.581568280851843e-05,-9.697980603925385e-05,-0.0002388155719106651,-0.00021487003796999445,-0.0003633210429645348,0.44368389911869616,0.30399284796286097,0.28660438833455143,0.30638730479714915,0.3864503223040177,0.32508940131870234,0.1999900408877394,0.20364874604634592,0.30070814114809136,0.3529562233176682,0.3936063131788158,0.48078065217951044,14.400843042499407,19.515687629561107,18.243647290760936,16.950980047848372,16.333407637385434,14.936202735794671,14.16856557657371,3775.3958537041713,0.20352376302083333,MariamB,German,noise
