mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_delta_1,mfcc_delta_2,mfcc_delta_3,mfcc_delta_4,mfcc_delta_5,mfcc_delta_6,mfcc_delta_7,mfcc_delta_8,mfcc_delta_9,mfcc_delta_10,mfcc_delta_11,mfcc_delta_12,mfcc_delta_13,mfcc_delta_14,mfcc_delta_15,mfcc_delta_16,mfcc_delta_17,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,spectral_centroid,zero_crossing_rate,Person,Language,Augmentation
-1.0,0.20426489412784576,0.0013504049275070429,0.1516055464744568,-0.07404952496290207,0.055677980184555054,-0.06291412562131882,-0.00445480365306139,0.0010514589957892895,-0.013408093713223934,0.00431232713162899,-0.0042908936738967896,-0.00045082863653078675,-0.015215890482068062,-0.020197788253426552,-0.03439082205295563,-0.020025545731186867,1.2506515822963138e-09,-5.7433444453636184e-05,4.257295950083062e-05,-0.00015320861712098122,0.00019551621517166495,-0.0001252911170013249,0.00030880331178195775,-0.00032927002757787704,-0.0002248798409709707,-6.297868822002783e-05,0.00010417277371743694,-0.00016275446978397667,-1.0236669368168805e-05,-0.00013817551371175796,-0.0002627778158057481,0.0001261960860574618,7.18265218893066e-05,0.20729808509349823,0.2735263705253601,0.34814274311065674,0.38942423462867737,0.43814077973365784,0.3755544126033783,0.2971569299697876,0.34555476903915405,0.36715441942214966,0.21974284946918488,0.18717119097709656,0.23663227260112762,22.303238974816505,18.134505029869068,19.00393361229773,18.47002155585876,17.058818558152826,18.315212995749576,55.02647248002312,2359.0061030614565,0.1279240750718391,EsraaM,French,time_stretch
-1.0,0.2260528802871704,-0.0035425154492259026,0.1667918860912323,-0.07872922718524933,0.05900542438030243,-0.06298460811376572,-0.003218693658709526,0.002415575087070465,-0.016878938302397728,0.002734687877818942,-0.006817665416747332,-0.0012273520696908236,-0.016822166740894318,-0.02406887710094452,-0.03695984184741974,-0.023619046434760094,1.4316668961456003e-09,-8.318720574607141e-06,4.520000220509246e-05,7.1345434662362095e-06,0.00014033398474566638,-0.00010093017044709995,0.00033895764499902725,-0.00035122744156979024,-0.0003052281681448221,-8.101938146864995e-05,0.00019552899175323546,-8.202390745282173e-05,-9.325823157269042e-06,-0.00013572689204011112,-0.00019589561270549893,7.269717752933502e-05,6.796827801736072e-05,0.22495892643928528,0.2889556288719177,0.3968088626861572,0.4427080750465393,0.44336453080177307,0.37740039825439453,0.30424362421035767,0.36699557304382324,0.3984495997428894,0.23528018593788147,0.20286627113819122,0.2546950876712799,21.182903458869884,17.547710447641947,17.80222863852505,17.614661405255543,16.39535159779193,16.965693426906157,62.01210850636178,2310.312726732575,0.12351909436677631,EsraaM,French,pitch_shift
-1.0,0.2660301923751831,0.05174822360277176,0.01700519025325775,0.06542602926492691,0.03441507741808891,0.032315291464328766,0.008478837087750435,0.0009578126482665539,0.012717325240373611,0.008569406345486641,0.009600496850907803,0.033237989991903305,0.0061634611338377,-0.005759379360824823,0.029801713302731514,-0.008631658740341663,9.260143207789895e-10,0.0003784697037190199,0.00011332409485476092,-5.030121610616334e-05,0.00016734869859647006,3.294506313977763e-05,4.418162461661268e-06,2.1178409951971844e-05,-3.910670420737006e-05,-5.827000131830573e-05,-3.191607174812816e-05,8.24424932943657e-06,1.478701233281754e-05,8.97837890079245e-05,5.804361717309803e-05,6.875703547848389e-05,3.715965794981457e-05,0.5284886956214905,0.5053859949111938,0.575131356716156,0.6121653318405151,0.6201286315917969,0.5887492299079895,0.5778977870941162,0.5460584163665771,0.5526507496833801,0.5855435729026794,0.6024026870727539,0.5688891410827637,16.7185309122655,12.99451402432161,15.246861100375742,14.684519172282625,16.904002539202917,17.727018483384253,43.32272206999481,2122.789090820463,0.0727289727393617,MWalaa,Arabic,original
-1.0,0.2416393905878067,0.04753308370709419,0.01574617624282837,0.059848200529813766,0.031323567032814026,0.02955671027302742,0.008257617242634296,0.0012878940906375647,0.011967629194259644,0.007847036235034466,0.008855868130922318,0.02974695712327957,0.00568543141707778,-0.005051731131970882,0.026768874377012253,-0.007609529420733452,9.260143207789895e-10,0.00033891707425937057,0.00010066921095130965,-5.031445107306354e-05,0.00015242621884681284,2.887208574975375e-05,1.406305045748013e-06,1.875400630524382e-05,-3.7675825296901166e-05,-5.650838284054771e-05,-3.064472912228666e-05,6.78346850691014e-06,1.2998080819670577e-05,8.350564894499257e-05,5.4049167374614626e-05,6.351395131787285e-05,3.440551517996937e-05,0.5284886956214905,0.5053861141204834,0.5751314163208008,0.6121652722358704,0.6201285719871521,0.5887492895126343,0.5778979659080505,0.5460583567619324,0.5526508688926697,0.5855436325073242,0.6024027466773987,0.5688891410827637,16.718529039688125,12.99451418226923,15.24686099338369,14.684519154031701,16.904002966073744,17.727017331356137,43.32191489673261,2122.7890916569772,0.0727289727393617,MWalaa,Arabic,volume
-1.0,0.23877103626728058,0.04846538230776787,0.013585611246526241,0.057677943259477615,0.03191189467906952,0.029091134667396545,0.005193670745939016,-0.00147491495590657,0.01167124044150114,0.006960609462112188,0.008735615760087967,0.030446015298366547,0.005389727186411619,-0.005868378560990095,0.027422945946455002,-0.006669126451015472,1.05127240246361e-09,0.0002715764567255974,7.177110819611698e-05,-0.0001290766813326627,0.00011481828551040962,4.924618770019151e-05,-2.3660912120249122e-05,3.816911703324877e-05,-1.2218898518767674e-05,-5.0620074034668505e-05,-1.1627009371295571e-05,2.4657552444296016e-07,3.621709402068518e-05,0.0001165625435533002,8.950535993790254e-05,7.249871123349294e-05,2.95993777399417e-05,0.5296345353126526,0.5138181447982788,0.519806444644928,0.5752395987510681,0.5978966951370239,0.579846978187561,0.5410987138748169,0.5454115867614746,0.5092718005180359,0.5167341232299805,0.5653989911079407,0.5649120211601257,16.39470795629969,12.774456845143474,15.4974569729016,15.268753953684666,17.447506060453975,18.339480853674733,43.23791474272434,2212.862105407102,0.08744952068236715,MWalaa,Arabic,time_stretch
-1.0,0.2537558078765869,0.04017484188079834,0.028881827369332314,0.04058116674423218,0.05253393203020096,0.014714539982378483,0.028191616758704185,-0.019255056977272034,0.025161512196063995,-0.008975562639534473,0.01972794719040394,0.012682131491601467,0.03882458433508873,-0.026527345180511475,0.04112142324447632,-0.012084612622857094,9.260143207789895e-10,0.0002899786049965769,7.764107431285083e-05,-4.355084820417687e-05,8.451006578980014e-05,8.179502037819475e-05,-6.653305899817497e-05,4.2427262087585405e-05,-7.111798186087981e-05,-2.5635069960117107e-06,-4.618952516466379e-05,1.0153555649594637e-06,-6.017875421093777e-05,9.79834730969742e-05,1.7239835869986564e-05,6.23415908194147e-05,1.526521737105213e-05,0.5305617451667786,0.5194696187973022,0.544916570186615,0.5979999899864197,0.6139788031578064,0.6185494065284729,0.5883119702339172,0.5207450985908508,0.5252442359924316,0.6056148409843445,0.6128250360488892,0.5584598779678345,16.797422343843866,13.507024196995488,15.521772478896109,15.577058538081259,17.540786320045502,18.634125741806386,63.16232130172255,1985.2031083111265,0.0781748670212766,MWalaa,Arabic,pitch_shift
-1.0,0.28258562088012695,-0.08968059718608856,0.10028425604104996,-0.07041266560554504,0.03236418589949608,-0.03940484672784805,0.014848711900413036,-0.040307167917490005,-0.03660663217306137,-0.030195947736501694,-0.011583582498133183,-0.027899345383048058,-0.016989795491099358,-0.017577847465872765,-0.02611359767615795,-0.014321275986731052,7.351802500110693e-10,-0.0007144748233258724,-5.552075890591368e-05,-0.00021744967671111226,-0.0003370557096786797,-0.00010248472244711593,-6.466962076956406e-05,-0.00012369538308121264,7.854271825635806e-05,-5.1652994443429634e-05,4.185234502074309e-05,-7.496435500797816e-06,4.29999636253342e-05,0.00010254855442326516,-9.490579941484611e-06,-1.3264393601275515e-05,1.5887091649346985e-05,0.15929502248764038,0.1756225824356079,0.21738024055957794,0.2785049080848694,0.24613165855407715,0.15771125257015228,0.14340700209140778,0.20681710541248322,0.3671610355377197,0.550621747970581,0.509591281414032,0.30366361141204834,22.69050317836024,20.228792879042558,20.737269101309217,17.24740732243729,19.114096149096248,20.21242528506284,58.98020106808946,1925.1379251153357,0.09800266575168919,MariamB,French,original
-1.0,0.2536647915840149,-0.08237612992525101,0.09458985924720764,-0.06652170419692993,0.029052216559648514,-0.03940717130899429,0.013592871837317944,-0.03910020366311073,-0.03557524085044861,-0.025876987725496292,-0.009111039340496063,-0.02369537763297558,-0.01485409028828144,-0.014561713673174381,-0.02292989008128643,-0.012851261533796787,6.594344514887496e-10,-0.0008448822190985084,-2.704439975786954e-05,-0.0002604360051918775,-0.0004048657137900591,-9.531917385174893e-06,-0.0001561960089020431,-9.84422440524213e-05,4.331085074227303e-05,-2.6737221560324542e-05,2.909239447035361e-05,5.863751084689284e-06,2.0952980776201002e-05,8.440679084742442e-05,-1.4538024515786674e-05,2.5423864826734643e-06,6.36004142506863e-06,0.16369961202144623,0.16222961246967316,0.2123110294342041,0.2695440649986267,0.2601996064186096,0.16305989027023315,0.11866340786218643,0.16870416700839996,0.2959986925125122,0.5140367746353149,0.5326046347618103,0.32737746834754944,24.039059960111153,20.358290398663428,21.71922819642674,18.47609955240806,20.08149794357942,20.976611174550193,59.20827783580143,1980.7374962874917,0.10651337594696969,MariamB,French,time_stretch
-1.0,0.24619947373867035,-0.0778561383485794,0.08944182842969894,-0.07178765535354614,0.030446896329522133,-0.04701704531908035,0.015096738934516907,-0.052366431802511215,-0.028065036982297897,-0.027038654312491417,-0.007459637243300676,-0.03112979233264923,-0.009985940530896187,-0.025228727608919144,-0.018769770860671997,-0.0270687285810709,7.351802500110693e-10,-0.0009182976791635156,3.05876528727822e-05,-0.0002498285612091422,-0.0003283751429989934,-3.168587136315182e-05,-0.00016412277182098478,-7.854562863940373e-05,0.00010823720367625356,-2.5642682885518298e-05,3.887676939484663e-05,-2.51138426392572e-05,7.319833821384236e-05,0.00010382418258814141,-2.4966921046143398e-05,4.827547672903165e-05,3.878861025441438e-05,0.41741111874580383,0.19761165976524353,0.15163835883140564,0.1793811023235321,0.21938182413578033,0.2678599953651428,0.17819331586360931,0.10982067883014679,0.13910908997058868,0.21369066834449768,0.4431288540363312,0.600235104560852,24.65565086651178,21.131110359536372,21.334313427064366,18.1872385944785,20.337482504794217,20.76891509216524,60.3847498847503,2059.790149837725,0.10837204391891891,MariamB,French,pitch_shift
-1.0,0.09765723868530193,0.032098595943785474,0.030816434336501154,0.002608345780268927,-0.002941633787833113,-0.0038304545736303217,-0.0038398227117772514,-0.020888832050721624,-0.030209623334677593,-0.01821501479033366,-0.013561131232072693,-0.016427752919934913,-0.015543723052380918,-0.014799865544162061,-0.017367415861421803,-0.020991061390016667,8.334294097532117e-18,-0.0002477126687881218,-0.000157841940268234,-0.00011608922854811315,-0.00016260276032011167,-3.92633748598772e-05,-1.8585543066941764e-05,-6.289879611109154e-05,6.840823815669003e-06,-9.800635419700232e-05,3.512427156567909e-05,3.190537249082188e-06,-6.145609331683071e-06,5.988655500321839e-05,6.279912180654714e-05,9.656512654667442e-05,4.068577666564042e-05,0.2556741983975256,0.2689260732909473,0.30957335863016794,0.35729147651411586,0.31095736235157634,0.21752660996984288,0.21401451637506522,0.2641478725247119,0.3983691125391858,0.5739767384719422,0.5620546871882308,0.37678429072432296,14.310509524188433,18.95486112639648,18.33286591542172,15.434442706296872,15.682063829720908,14.74896969995573,13.69719549683692,4263.772800790108,0.23375969964104729,MariamB,French,noise
-1.0,0.20528289675712585,0.07700206339359283,0.06306049227714539,-0.053419262170791626,0.029791248962283134,-0.061273809522390366,0.0010888944379985332,-0.0016362493624910712,-0.021536238491535187,0.017306065186858177,-0.015214440412819386,-0.03285921365022659,-0.005483515094965696,-0.027483753859996796,-0.02602545917034149,-0.012519096955657005,1.208963151810849e-09,-3.979421308031306e-05,-0.00027112552197650075,7.728720811428502e-05,0.00021193847351241857,-0.00036311050644144416,-0.00010800908057717606,0.00033765469561330974,9.284712723456323e-05,-0.00010243028373224661,-8.282927592517808e-05,0.00017850552103482187,0.00027588012744672596,0.0003077436122111976,0.00013496362953446805,1.166317997558508e-05,2.3512229745392688e-05,0.16823260486125946,0.2143247425556183,0.32871031761169434,0.33514246344566345,0.2853755056858063,0.3617280423641205,0.4715237021446228,0.5672218203544617,0.3546968698501587,0.21276460587978363,0.20357337594032288,0.22230292856693268,21.852796220043405,17.089701771680744,19.0898737038677,21.080783089955574,19.085692209804595,22.12273143322788,53.282031703931956,2068.0024610749406,0.12339138454861111,EsraaM,German,original
-1.0,0.20830200612545013,0.07875224947929382,0.06306537240743637,-0.052611108869314194,0.028720499947667122,-0.06050979718565941,0.0009735153871588409,-0.0015964763006195426,-0.022299665957689285,0.01692049764096737,-0.015050490386784077,-0.032428208738565445,-0.005463866051286459,-0.027655860409140587,-0.025853728875517845,-0.012679049745202065,1.208963151810849e-09,-0.0005793587770313025,-0.0005083750002086163,0.000265279202722013,0.0003629833518061787,0.00026591226924210787,-0.0003429572388995439,-0.000140469113830477,-0.0002173793182009831,0.0003945187490899116,-0.0001774254924384877,-0.00022377172717824578,3.387090328033082e-05,-4.654424628824927e-05,0.00014750084665138274,2.4791563191683963e-05,-5.859028078702977e-06,0.19184879958629608,0.18597713112831116,0.3056734800338745,0.3292692303657532,0.2743802070617676,0.3483929932117462,0.43112966418266296,0.5683521032333374,0.397260457277298,0.22552543878555298,0.1950685977935791,0.2223542332649231,21.427826188574976,16.954520450008776,19.030696360152078,20.772259774017936,18.886530451468573,22.0077845700623,52.16794492464269,2060.2725651690657,0.12352701822916666,EsraaM,German,time_shift
-1.0,0.1997411698102951,0.07214342057704926,0.07142709940671921,-0.056184325367212296,0.03110276348888874,-0.058001697063446045,-0.011082871817052364,0.0019947190303355455,-0.0234310794621706,0.011486410163342953,0.002963879145681858,-0.0341501384973526,-0.004997030831873417,-0.02105209231376648,-0.026922570541501045,-0.021198956295847893,1.208963151810849e-09,-8.704670472070575e-05,-0.00021185560035519302,-6.012891753925942e-05,0.0002226370561402291,-0.00029591910424642265,-0.00019396386051084846,0.00030283574596978724,0.00012034868996124715,5.8357185480417684e-05,-0.00015350307512562722,5.613590110442601e-05,0.00012659182539209723,0.0003491142124403268,0.0001795990829123184,6.39110803604126e-05,-2.8213196856086142e-05,0.17418396472930908,0.2756045460700989,0.30168068408966064,0.2806761860847473,0.3534199893474579,0.4520648121833801,0.5859066247940063,0.3968610167503357,0.22602644562721252,0.19143377244472504,0.18560805916786194,0.15441320836544037,24.20926614091887,17.23325080135542,19.584560508368046,21.276993288430276,19.92665849491352,22.6239932444535,61.85310675279908,1926.0658275310302,0.11802300347222222,EsraaM,German,pitch_shift
-1.0,0.2041546106338501,0.0770268365740776,0.06362204998731613,-0.05407963693141937,0.029767028987407684,-0.061447881162166595,0.0010979712242260575,-0.0013971386943012476,-0.02155030332505703,0.017328375950455666,-0.015224129892885685,-0.032401248812675476,-0.005450139287859201,-0.027487818151712418,-0.026283150538802147,-0.01234304066747427,1.208963151810849e-09,-0.002012563869357109,0.0011540353298187256,0.0005039576208218932,-0.00047050227294676006,0.00011735610314644873,0.0005330641288310289,0.00029121513944119215,0.00027934409445151687,-0.00017518334789201617,-1.3430602848529816e-05,0.00020668399520218372,5.797664198325947e-05,-1.540381708764471e-05,-0.00014061405090615153,-1.8459362763678655e-05,6.0264643252594396e-05,0.1913047730922699,0.18144144117832184,0.30915120244026184,0.33880478143692017,0.27802059054374695,0.35293254256248474,0.435493141412735,0.5748917460441589,0.4053187072277069,0.2262607365846634,0.1940617710351944,0.21962498128414154,21.651418330653833,17.06508803820423,19.45481046639685,20.94883502140972,19.134776698902233,22.132227412260878,52.3935397705539,2087.360318286373,0.12232530381944444,EsraaM,German,time_shift
