mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_mean_13,mfcc_delta_mean_14,mfcc_delta_mean_15,mfcc_delta_mean_16,mfcc_delta_mean_17,mfcc_delta_std_1,mfcc_delta_std_2,mfcc_delta_std_3,mfcc_delta_std_4,mfcc_delta_std_5,mfcc_delta_std_6,mfcc_delta_std_7,mfcc_delta_std_8,mfcc_delta_std_9,mfcc_delta_std_10,mfcc_delta_std_11,mfcc_delta_std_12,mfcc_delta_std_13,mfcc_delta_std_14,mfcc_delta_std_15,mfcc_delta_std_16,mfcc_delta_std_17,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_mean_7,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,contrast_std_7,spectral_centroid_mean,spectral_centroid_std,zero_crossing_rate_mean,zero_crossing_rate_std,Person,Language
-1.0,0.27274951338768005,-0.04649752378463745,0.16087660193443298,-0.07061617821455002,0.05632913485169411,-0.05980007350444794,0.03425868973135948,-0.04710504040122032,0.0009501232416369021,-0.03145790100097656,-0.05318038910627365,-0.02947176806628704,0.0004332999815233052,-0.03242398798465729,-0.020619606599211693,-0.006444059312343597,0.0,0.13661831617355347,0.0921296551823616,0.1209045797586441,0.06580866128206253,0.06275926530361176,0.05522030219435692,0.04459085687994957,0.0443609282374382,0.032403089106082916,0.03726523369550705,0.03357456997036934,0.024351608008146286,0.025159932672977448,0.02970695309340954,0.021742170676589012,0.019461438059806824,1.0826535223884548e-09,-0.0004747876082547009,0.00041824360960163176,-5.4738302424084395e-05,0.0002479995309840888,0.00010399192979093641,0.0001679204433457926,-0.00010680565901566297,8.532916581316385e-06,4.2953728552674875e-05,0.00011662931501632556,0.00030722602969035506,0.00015812640776857734,-2.3313998099183664e-05,-3.982746784458868e-05,0.0001007614700938575,9.555007272865623e-05,5.317691620376763e-09,0.028694001957774162,0.019588833674788475,0.01847296766936779,0.011587928980588913,0.012454019859433174,0.009649110957980156,0.010172160342335701,0.007744216360151768,0.006600445602089167,0.006682828068733215,0.005861505400389433,0.0042529297061264515,0.004196726251393557,0.005077717825770378,0.0041562714613974094,0.0033938041888177395,0.3731639087200165,0.4250822961330414,0.4082212448120117,0.32436075806617737,0.29956215620040894,0.26041191816329956,0.22475209832191467,0.27462226152420044,0.3796558976173401,0.37892431020736694,0.3035111129283905,0.3288830518722534,0.3186124265193939,0.342354953289032,0.33785656094551086,0.3156627118587494,0.30858081579208374,0.3001886308193207,0.24787990748882294,0.2806278169155121,0.364616334438324,0.3656030595302582,0.29936930537223816,0.3250008821487427,19.212386807296205,17.326782313781678,19.84804671666628,18.36015295603445,19.881213156227847,20.46639690629621,61.493957836614605,4.417956821165852,6.3253933821151636,5.696964771943742,4.855282659076222,4.21277735958206,4.527829178628936,6.830025241643028,2229.691901345259,1195.350048757945,0.11838269589552239,0.10093862145290973,MariamB,German
-1.0,0.3062908947467804,-0.05196768790483475,0.1465669572353363,-0.0507361963391304,0.050003618001937866,-0.018152324482798576,0.030755802989006042,-0.01565968617796898,-0.018871646374464035,-0.031564176082611084,-0.01618821732699871,-0.01765850931406021,-0.016581986099481583,-0.02214146964251995,-0.021610736846923828,-0.01911906525492668,0.0,0.13156616687774658,0.09667444974184036,0.09689943492412567,0.04123388230800629,0.05152278020977974,0.047861505299806595,0.03680730611085892,0.04502800107002258,0.04461102560162544,0.03322683647274971,0.024268601089715958,0.025124255567789078,0.0195082426071167,0.023989789187908173,0.019055644050240517,0.01889199949800968,1.6611707565061806e-09,-0.0010460109915584326,0.0011496267979964614,-0.00012740072270389646,4.0839306166162714e-05,2.1550462406594306e-05,0.0003168763068970293,2.020449574047234e-05,-0.00046775356167927384,-0.00020491069881245494,5.8222020015819e-05,4.006277958978899e-05,3.8183556171134114e-05,-0.0001602382108103484,0.00023997461539693177,-7.434743747580796e-05,0.00011494613863760605,6.513610539826686e-09,0.028668304905295372,0.023563258349895477,0.01770743913948536,0.007547283079475164,0.009309380315244198,0.008159846998751163,0.006460793782025576,0.006547255907207727,0.00783135462552309,0.0061330837197601795,0.004878324922174215,0.0050631375052034855,0.0035267441999167204,0.004447677172720432,0.003390065860003233,0.00394881796091795,0.5833282470703125,0.4516049027442932,0.34588682651519775,0.29652294516563416,0.2583656311035156,0.24014665186405182,0.3010883033275604,0.41129979491233826,0.4205494225025177,0.4136367738246918,0.39250168204307556,0.4426083266735077,0.38513606786727905,0.3297230005264282,0.3139084279537201,0.2794380784034729,0.26771247386932373,0.25437450408935547,0.26190802454948425,0.35032910108566284,0.3314579427242279,0.3192603588104248,0.32064878940582275,0.3054223954677582,21.542114393654927,16.102967535102405,16.745910512897762,16.646036870341952,17.561664094151045,19.484649888731425,59.59421599048535,5.419629738750161,4.620020704435097,4.023547533838535,3.3903829212153607,2.999488613409188,4.224961872558769,7.906727617354853,2046.232749893445,1232.1215735671083,0.10319134661259542,0.10578431836601526,MariamB,German
-1.0,0.29098787903785706,-0.05733216181397438,0.0779060646891594,-0.05307426303625107,0.08991789817810059,-0.05738679692149162,0.0454658642411232,-0.016697512939572334,0.017860982567071915,-0.029442723840475082,-0.02443787083029747,-0.006541133858263493,-0.0064703612588346004,-0.020259158685803413,-0.01610528863966465,-0.006113071460276842,0.0,0.1652372181415558,0.12431377917528152,0.08718712627887726,0.04511278122663498,0.03738918900489807,0.062150511890649796,0.045038916170597076,0.03469625487923622,0.026960933580994606,0.030550137162208557,0.03479289636015892,0.029839500784873962,0.024621859192848206,0.03703753277659416,0.020171605050563812,0.020449217408895493,1.8759771513998658e-09,-0.0004784178454428911,-0.00034373035305179656,-0.00014598648704122752,0.0003582686767913401,-0.0003948999510612339,2.6469673684914596e-05,-0.00017169612692669034,0.00042313168523833156,-0.00014813078450970352,-5.07034819747787e-05,-0.00013346692139748484,-5.6512992159696296e-05,0.00035633519291877747,-0.0001874699955806136,-0.0001945734693435952,-0.00011023182014469057,6.892781456713237e-09,0.040024541318416595,0.027244361117482185,0.015919717028737068,0.006944972090423107,0.008199293166399002,0.011610944755375385,0.009904940612614155,0.006594222970306873,0.005701540037989616,0.006481642369180918,0.006106524728238583,0.005285133607685566,0.004543991293758154,0.005825987085700035,0.004034682177007198,0.0034089956898242235,0.4549506604671478,0.29268839955329895,0.26571598649024963,0.2362600862979889,0.2393275648355484,0.20101816952228546,0.33438175916671753,0.5803330540657043,0.5833710432052612,0.5051410794258118,0.4485745131969452,0.41987600922584534,0.3170240521430969,0.25041836500167847,0.30298563838005066,0.2065889537334442,0.2631479501724243,0.15360328555107117,0.24127677083015442,0.3980066776275635,0.36419880390167236,0.36127981543540955,0.3095858097076416,0.2664932906627655,23.358208377771607,16.174611701486235,16.682497969744958,16.97692513880901,19.01384776256281,17.982990343966442,61.941324356599765,4.256285518209999,5.126922575495768,4.445653692343217,4.005504294291561,4.2053480730271895,2.9126506230021914,9.171128693649585,2369.659487314865,1337.6879621367746,0.12936927532327586,0.13164728487729835,MariamB,German
-1.0,0.24265219271183014,-0.07870307564735413,0.1160799190402031,-0.09477272629737854,0.06412238627672195,-0.06829211860895157,0.027657130733132362,-0.04094547778367996,-0.01061696745455265,-0.05835285037755966,-0.009460661560297012,-0.023627951741218567,-0.01358939241617918,-0.02405344881117344,-0.025634165853261948,-0.016527317464351654,0.0,0.1237926036119461,0.09744232147932053,0.07943195104598999,0.053868573158979416,0.058640334755182266,0.053870100528001785,0.044377245008945465,0.038178134709596634,0.031609147787094116,0.03098878636956215,0.023586366325616837,0.024683047086000443,0.020182929933071136,0.022810272872447968,0.018282685428857803,0.015964839607477188,1.6611707565061806e-09,-0.0017675430281087756,0.0006509808008559048,-0.00043685175478458405,-0.00028964283410459757,0.00023712124675512314,-0.0002765402605291456,0.00017246796051040292,-4.4396816520020366e-05,-0.00020118865359108895,0.00012758508091792464,-0.00017663037579040974,0.0003049233346246183,-4.885376256424934e-05,7.372826803475618e-05,3.239464058424346e-05,-0.0002805522526614368,6.513610539826686e-09,0.027709849178791046,0.018935268744826317,0.013662993907928467,0.01095518097281456,0.011752699501812458,0.010345539078116417,0.008552055805921555,0.008123412728309631,0.0070984261110424995,0.005940265022218227,0.0049350387416779995,0.005627778358757496,0.004174114670604467,0.004254474770277739,0.0037608672864735126,0.002741919131949544,0.5387479066848755,0.3309907913208008,0.19087573885917664,0.23434990644454956,0.223439022898674,0.17903202772140503,0.15668007731437683,0.20564424991607666,0.30440425872802734,0.40033262968063354,0.4350087344646454,0.5503334403038025,0.3447721302509308,0.31692180037498474,0.22896555066108704,0.3156258761882782,0.3119964003562927,0.2674340009689331,0.22109472751617432,0.24182479083538055,0.3380897045135498,0.39735090732574463,0.35106900334358215,0.36456233263015747,23.515834277252928,20.36054676081863,20.86447369109893,17.328808253589656,18.785634352007065,19.071348440768478,61.56543956350149,4.545923686341787,6.126001609693374,6.00752070286017,4.188950463686338,3.6136758570489502,3.5086865342411158,9.0827636788532,2487.407099400595,1288.09554969062,0.13559309398854963,0.1190546344266044,MariamB,French
-1.0,0.2686467468738556,-0.10094882547855377,0.09487347304821014,-0.09737182408571243,0.048398472368717194,-0.07314157485961914,-0.00134089810308069,-0.07016757130622864,-0.01811252161860466,-0.046106722205877304,-0.025006206706166267,-0.03296114131808281,-0.010457221418619156,-0.0294360164552927,-0.04030065983533859,-0.02549915201961994,0.0,0.1289191097021103,0.09857936203479767,0.08387070894241333,0.04858987778425217,0.044666774570941925,0.052244484424591064,0.045779239386320114,0.038361988961696625,0.03743218630552292,0.029897768050432205,0.024828452616930008,0.025177229195833206,0.024974221363663673,0.02567405067384243,0.023866605013608932,0.018891246989369392,6.078585967905781e-10,-1.8416025341139175e-05,0.00016893912106752396,-0.00014724474749527872,5.078651156509295e-05,-2.282130481034983e-05,8.505873120157048e-05,2.168308310501743e-05,-4.361261744634248e-05,-8.977354445960373e-05,5.4003347031539306e-05,6.002691407047678e-06,1.8390135210211156e-06,2.0717359802802093e-05,-6.34779134998098e-05,-4.013026409666054e-05,-2.6313795387977734e-05,4.020606514387737e-09,0.02719913423061371,0.020445341244339943,0.01554470881819725,0.00936556700617075,0.009204241447150707,0.009631195105612278,0.009545925073325634,0.006805308163166046,0.006690947338938713,0.005567554384469986,0.0051472675986588,0.004492618143558502,0.004921616520732641,0.0048376997001469135,0.004777912981808186,0.0035782852210104465,0.5313315987586975,0.48030954599380493,0.37238627672195435,0.2567186951637268,0.23089216649532318,0.27874448895454407,0.24829170107841492,0.20941023528575897,0.23004180192947388,0.23863303661346436,0.28700846433639526,0.39147961139678955,0.3742101490497589,0.33926060795783997,0.33961251378059387,0.3054463565349579,0.2642829120159149,0.32882532477378845,0.29923945665359497,0.24858953058719635,0.272928923368454,0.280684232711792,0.32742154598236084,0.35259708762168884,22.89296221470658,18.79528778137343,20.337969580163932,17.402296816089333,19.197171017237427,19.667284520310858,62.04718404804577,5.424128942235256,6.102691077172459,5.5929493549322205,4.291963405850499,4.32702893146846,4.0527921959724,6.538294263897777,2367.1529847041943,1178.9646222150611,0.13621955743715083,0.11216362302728079,MariamB,French
-1.0,0.260531485080719,-0.08017747104167938,0.11839592456817627,-0.06287416070699692,0.029304344207048416,-0.05569005385041237,0.026916004717350006,-0.053288135677576065,-0.02226843871176243,-0.039727941155433655,-0.017160775139927864,-0.030063511803746223,-0.009068980813026428,-0.017633872106671333,-0.03070538304746151,-0.01309284009039402,0.0,0.08354131132364273,0.10900961607694626,0.06318917125463486,0.051192332059144974,0.03546310216188431,0.050567734986543655,0.03485687077045441,0.038043390959501266,0.03006153367459774,0.03424866870045662,0.021053776144981384,0.02499612234532833,0.02193315513432026,0.025179602205753326,0.02062191814184189,0.014926628209650517,1.8441809190861136e-09,-0.0004844501381739974,0.00036364683182910085,-0.00038148858584463596,0.00012208332191221416,-4.305595939513296e-05,2.3680273443460464e-05,2.383841638220474e-05,0.00019251812773291022,-0.0001462430809624493,6.1020538851153105e-05,-0.0003465412592049688,-4.2278930777683854e-05,-0.00011600746802287176,-0.0001947445416590199,-9.247189154848456e-05,2.6165609597228467e-05,6.838405841591566e-09,0.021104557439684868,0.026283692568540573,0.012383773922920227,0.009779000654816628,0.006857351399958134,0.00812283344566822,0.006667968351393938,0.007400290109217167,0.00520259328186512,0.005688590928912163,0.004345934838056564,0.004754196852445602,0.0049378154799342155,0.00449284166097641,0.004342636559158564,0.002702361438423395,0.5307719707489014,0.3882546126842499,0.31614750623703003,0.20880115032196045,0.2529991865158081,0.2961804270744324,0.21473050117492676,0.24101030826568604,0.300885409116745,0.34932148456573486,0.5032996535301208,0.644661009311676,0.3016420304775238,0.3504788875579834,0.33184927701950073,0.2285163551568985,0.29524919390678406,0.36089298129081726,0.2520211935043335,0.2636345624923706,0.32781046628952026,0.34571218490600586,0.34204065799713135,0.34944236278533936,22.856831346413095,18.509759657575543,18.864009525589083,15.906979072710136,17.563232860727744,18.282360533303386,60.33386838971409,4.656499769336368,6.238995286991765,5.923446220108594,3.549315544643496,3.553247712557974,3.763031043534627,7.711963350044398,2057.4056878497136,1026.876618081166,0.10199284957627118,0.0939572337941225,MariamB,French
-1.0,0.26683372259140015,-0.0841224268078804,0.09965068101882935,-0.047552842646837234,0.03226678818464279,-0.053285080939531326,0.02098618447780609,-0.03429209440946579,-0.0192242544144392,-0.04540157690644264,-0.023750027641654015,-0.025100208818912506,-0.007195605896413326,-0.02747921086847782,-0.030742574483156204,-0.009532980620861053,0.0,0.09709334373474121,0.062267474830150604,0.06941170990467072,0.033744845539331436,0.035553887486457825,0.044517599046230316,0.02965661510825157,0.03022441640496254,0.027071727439761162,0.02906092070043087,0.016707031056284904,0.022805150598287582,0.026489242911338806,0.023716049268841743,0.018355248495936394,0.013875463977456093,1.2953176309338232e-09,-0.0007860884070396423,0.0002598499122541398,0.00032997349626384676,0.0001783916086424142,1.1559376616787631e-05,-0.000117757088446524,6.748115993104875e-05,-0.0001380203611915931,-9.278111247112975e-05,0.00011368916602805257,-7.038851617835462e-05,-8.991303911898285e-05,-0.0002601981395855546,-0.00014753064897377044,-3.446427945164032e-05,-0.00022365732002072036,5.7928368768500604e-09,0.020079266279935837,0.012413553893566132,0.010866458527743816,0.00718784611672163,0.0066205477342009544,0.007526276633143425,0.006266339682042599,0.005007456988096237,0.005339563358575106,0.004743167664855719,0.003234680276364088,0.0041501582600176334,0.004725201521068811,0.003524639643728733,0.0035976022481918335,0.002593093318864703,0.4658614695072174,0.3885745406150818,0.2752622663974762,0.20533660054206848,0.26186394691467285,0.2532646358013153,0.16201633214950562,0.2355346381664276,0.33516621589660645,0.514061689376831,0.5886932611465454,0.5521630048751831,0.30771684646606445,0.3402029871940613,0.2933858036994934,0.21809719502925873,0.3155374825000763,0.28432801365852356,0.17382660508155823,0.26153630018234253,0.30387982726097107,0.41045793890953064,0.36880481243133545,0.32701432704925537,22.647208162523395,17.793917453543358,18.490222598106325,16.440068114331638,18.265087369928818,18.13078071800767,60.05697778057193,4.358333124469936,6.327908710001919,5.271755010325947,4.106712307059634,3.344311474733134,3.5786213258643618,7.349641828861904,2001.8207028976924,974.2119165902691,0.1053466796875,0.08887050508687329,MariamB,French
-1.0,0.25259703397750854,-0.07232140004634857,0.0882883369922638,-0.05841037258505821,0.04294376075267792,-0.04862860217690468,0.03267505019903183,-0.047798607498407364,-0.022222796455025673,-0.037481676787137985,-0.02200646884739399,-0.022157328203320503,-0.022789830341935158,-0.005493379198014736,-0.03346195071935654,-0.015197956934571266,0.0,0.11645681411027908,0.08278760313987732,0.0654110461473465,0.036625102162361145,0.03754372522234917,0.042413678020238876,0.03155239298939705,0.030679885298013687,0.028528431430459023,0.023164989426732063,0.019697004929184914,0.01870701275765896,0.023604940623044968,0.016818519681692123,0.022392593324184418,0.01826925203204155,8.918580873817916e-10,-0.00037537477328442037,0.00025482685305178165,-1.2972309377801139e-05,0.00021069301874376833,-0.00027483340818434954,-7.104148244252428e-05,-0.000249956181505695,-4.534136314759962e-05,-9.654906898504123e-05,-8.20876011857763e-05,-9.886096449918114e-06,-1.8251559595228173e-05,4.6032069803914055e-05,-4.848040043725632e-05,0.00013020909682381898,0.00014317581371869892,4.844029621864365e-09,0.02359647862613201,0.01797143928706646,0.010569310747087002,0.00768619729205966,0.007401730865240097,0.008417606353759766,0.0059920563362538815,0.005127781070768833,0.005465154070407152,0.004227424971759319,0.004167620558291674,0.0032908364664763212,0.004401717334985733,0.0029101225081831217,0.004746280610561371,0.0036904329899698496,0.4174988269805908,0.3395453691482544,0.2530306279659271,0.20703721046447754,0.19677771627902985,0.17580869793891907,0.17049220204353333,0.22058844566345215,0.28180012106895447,0.45513081550598145,0.5148908495903015,0.5027414560317993,0.3383212983608246,0.32791668176651,0.28836995363235474,0.2401263415813446,0.2561948597431183,0.22633612155914307,0.20534458756446838,0.28054818511009216,0.30074015259742737,0.408998042345047,0.34953323006629944,0.3305066227912903,23.798541179724133,18.587736775805855,19.343672791312848,15.906640866464972,17.819218011576563,18.158861002189997,61.342653894316754,4.28434933409404,6.2281789312832085,5.275840491292696,3.525179638759089,2.8975627718988637,3.264662324561571,6.735419367849919,2172.5135737697865,1144.618750891298,0.11244877049180328,0.10175594055089422,MariamB,French
-1.0,0.28258562088012695,-0.08968059718608856,0.10028425604104996,-0.07041266560554504,0.03236418589949608,-0.03940484672784805,0.014848711900413036,-0.040307167917490005,-0.03660663217306137,-0.030195947736501694,-0.011583582498133183,-0.027899345383048058,-0.016989795491099358,-0.017577847465872765,-0.02611359767615795,-0.014321275986731052,0.0,0.11350473016500473,0.07380802929401398,0.07397355139255524,0.04808228090405464,0.049506429582834244,0.04188792034983635,0.03418814018368721,0.02504574880003929,0.03235571086406708,0.023400846868753433,0.02087496966123581,0.02225051075220108,0.019730910658836365,0.019134752452373505,0.018438825383782387,0.018133290112018585,7.351802500110693e-10,-0.0007144748233258724,-5.552075890591368e-05,-0.00021744967671111226,-0.0003370557096786797,-0.00010248472244711593,-6.466962076956406e-05,-0.00012369538308121264,7.854271825635806e-05,-5.1652994443429634e-05,4.185234502074309e-05,-7.496435500797816e-06,4.29999636253342e-05,0.00010254855442326516,-9.490579941484611e-06,-1.3264393601275515e-05,1.5887091649346985e-05,4.411081722111021e-09,0.021564031019806862,0.01546446606516838,0.013335995376110077,0.010260229930281639,0.01064042653888464,0.007498955354094505,0.00646807299926877,0.004503682721406221,0.0066407211124897,0.0042844368144869804,0.003390760626643896,0.004528144374489784,0.0037657388020306826,0.0034321818966418505,0.0027442530263215303,0.003013028996065259,0.15929502248764038,0.1756225824356079,0.21738024055957794,0.2785049080848694,0.24613165855407715,0.15771125257015228,0.14340700209140778,0.20681710541248322,0.3671610355377197,0.550621747970581,0.509591281414032,0.30366361141204834,0.22200380265712738,0.23686420917510986,0.27624452114105225,0.3402835726737976,0.31299346685409546,0.2259674221277237,0.22581465542316437,0.26321476697921753,0.35336440801620483,0.384022057056427,0.36296847462654114,0.3079499900341034,22.69050317836024,20.228792879042558,20.737269101309217,17.24740732243729,19.114096149096248,20.21242528506284,58.98020106808946,4.1101058448653385,5.904933070626172,5.707621364189807,4.309911184970368,3.947461370207172,4.538046681173771,7.0117309725615815,1925.1379251153357,1079.3478743779715,0.09800266575168919,0.09515243891326877,MariamB,French
-1.0,0.20863425731658936,-0.05625997856259346,0.1219133511185646,-0.0711403489112854,0.05317693203687668,-0.07438798248767853,0.030530894175171852,-0.04642222821712494,-0.013056185096502304,-0.054396215826272964,-0.02301422692835331,-0.031242091208696365,-0.006089899223297834,-0.02649371512234211,-0.034288059920072556,-0.0018921730807051063,0.0,0.1193564310669899,0.0854811742901802,0.08551602810621262,0.052721258252859116,0.06180109828710556,0.05683063343167305,0.03686237707734108,0.032945238053798676,0.02796582318842411,0.03729698061943054,0.018403010442852974,0.025606442242860794,0.02461482398211956,0.02355317957699299,0.020569978281855583,0.017596302554011345,1.7692142195713245e-09,-0.001626458833925426,0.0006105547654442489,0.00037627440178766847,0.00016450548719149083,1.8643904695636593e-05,0.0003208830894436687,0.0001251845678780228,8.890482422430068e-05,0.000132815504912287,0.00017577613471075892,9.180413326248527e-05,9.252979361917824e-05,9.624953963793814e-05,0.00019384735787753016,4.5696855522692204e-05,1.9608869479270652e-05,6.70786537426693e-09,0.024814685806632042,0.017610996961593628,0.01732226274907589,0.01102131325751543,0.012978663668036461,0.011259401217103004,0.007416210602968931,0.007039511110633612,0.005786264780908823,0.0070888325572013855,0.003444299101829529,0.004994240123778582,0.005227092187851667,0.00465687969699502,0.004076947923749685,0.0033728498965501785,0.5877323150634766,0.40297019481658936,0.29124942421913147,0.22997798025608063,0.24769484996795654,0.26073896884918213,0.19872796535491943,0.2433524876832962,0.357820063829422,0.4935968816280365,0.44468992948532104,0.5271375179290771,0.3303489089012146,0.2772350609302521,0.29110848903656006,0.24929338693618774,0.3060571253299713,0.3109595477581024,0.2162621021270752,0.24918434023857117,0.33231452107429504,0.4248049259185791,0.3390738368034363,0.30099716782569885,23.571837898894543,18.472959435000778,19.076930929905043,15.657082371776353,17.84310796962049,18.024414266990362,62.52518866483763,4.95579022252057,6.344112338955394,5.450051549662748,2.830875887852976,3.0489190619840314,3.2859349170925536,8.229650584770736,2601.701034420726,1212.5344116293666,0.13927130970528456,0.1059520792260439,MariamB,French
-1.0,0.263797789812088,-0.0785672515630722,0.10134918987751007,-0.04513685032725334,0.008663361892104149,-0.07132779061794281,-0.015295193530619144,-0.04624513164162636,-0.008236012421548367,-0.042192038148641586,-0.020433107390999794,-0.007388359867036343,-0.015649057924747467,-0.03326624631881714,-0.016140595078468323,-0.008125264197587967,0.0,0.06254107505083084,0.06195390224456787,0.07385557144880295,0.031945016235113144,0.029277678579092026,0.04615366831421852,0.03387068212032318,0.032640788704156876,0.03694648668169975,0.03213544562458992,0.020807363092899323,0.020557617768645287,0.019265634939074516,0.028565822169184685,0.021493399515748024,0.014785521663725376,1.6869252661422252e-09,-0.000771082763094455,0.0007605917635373771,3.068828664254397e-05,0.00021018690313212574,0.00027517147827893496,0.00033938107662834227,-8.518982212990522e-05,-0.0002452220651321113,-0.00014791366993449628,4.905480454908684e-05,-7.639190152985975e-05,-0.00034958234755322337,-0.00014874752378091216,-0.00020488034351728857,-0.00018229696433991194,8.490515756420791e-05,6.5605996191209215e-09,0.012467547319829464,0.011692351661622524,0.011645113117992878,0.004866958595812321,0.004458282142877579,0.006740933749824762,0.005652880296111107,0.005350595805794001,0.007337753660976887,0.005293130874633789,0.0039576878771185875,0.004162454977631569,0.0036409087479114532,0.004208841361105442,0.0031489464454352856,0.0029157300014048815,0.5610582828521729,0.5480124354362488,0.3905479907989502,0.2274094521999359,0.18486857414245605,0.13494449853897095,0.10995909571647644,0.15775735676288605,0.2591037452220917,0.3511706292629242,0.2743638753890991,0.38062334060668945,0.3455372452735901,0.33658644556999207,0.3297085464000702,0.2394641935825348,0.2226860523223877,0.1654055118560791,0.12878692150115967,0.1970624029636383,0.2903101146221161,0.3955915868282318,0.29033342003822327,0.31688880920410156,22.716100346830203,17.68284878266244,19.066818933048083,15.726679999410951,19.35273409972297,19.838588944805384,59.290982207446056,4.393036699229473,5.41923280522693,5.557668254483536,3.407839626791778,3.735060374276447,4.38922404022898,6.742685670925548,1841.8274461202022,480.6680946111284,0.0867210210755814,0.044436169166774404,MariamB,French
-1.0,0.2479996681213379,-0.09686759114265442,0.10021838545799255,-0.09864577651023865,0.011062990874052048,-0.10574060678482056,-0.0021298229694366455,-0.08679096400737762,-0.013460401445627213,-0.052549928426742554,-0.01355689950287342,-0.06097876653075218,0.005293065682053566,-0.04386616498231888,-0.048566170036792755,-0.015751585364341736,0.0,0.14938397705554962,0.1204473227262497,0.07697250694036484,0.05787527561187744,0.06664005666971207,0.056318607181310654,0.04213864728808403,0.03963342308998108,0.039285603910684586,0.03612881153821945,0.022891050204634666,0.034700363874435425,0.030392274260520935,0.02656560391187668,0.027479862794280052,0.021785607561469078,6.779232730735885e-10,-0.00039738547638989985,-0.0001643010909901932,0.0005013049812987447,-2.9269234801176935e-05,-3.183623630320653e-05,2.811589183693286e-05,-7.394677959382534e-05,-0.00020367928664200008,-0.00024302443489432335,0.00011344741506036371,-9.327071165898815e-05,-0.00023320539912674576,6.010393917676993e-05,-5.691765545634553e-05,-1.6434878489235416e-05,8.503984281560406e-05,4.240408024713815e-09,0.030932055786252022,0.02444402314722538,0.013035199604928493,0.009175661951303482,0.012448865920305252,0.009912140667438507,0.007835770957171917,0.006845829077064991,0.006949657574295998,0.006356927566230297,0.0047679925337433815,0.006996382027864456,0.005333457142114639,0.004778028931468725,0.005482394713908434,0.003729795105755329,0.4344449043273926,0.34706321358680725,0.31547048687934875,0.3041260838508606,0.2257186770439148,0.19254842400550842,0.22694188356399536,0.19015485048294067,0.1349249929189682,0.1781054586172104,0.2813551425933838,0.3675372004508972,0.393596887588501,0.3439812958240509,0.3610883057117462,0.36167439818382263,0.3059363067150116,0.28283095359802246,0.30911871790885925,0.2377818077802658,0.19748035073280334,0.24791152775287628,0.327152818441391,0.34373438358306885,19.981216063812955,20.53260096423586,20.43514320735437,17.200093343687477,19.705701583193957,20.32134014272705,62.546800446434816,4.188354111760361,5.784168982521746,5.908450069384251,3.9959164022988314,4.230603045479422,3.9415325301691566,7.5944858949180025,2410.1209241390434,1277.214455009559,0.12766957505841123,0.11566999184781926,MariamB,French
